高校名称,学科,x轴,y轴,类别
第二军医大学,耳鼻喉科学,0.096 ,-2.018 ,学科特色
第二军医大学,发育生物学,0.067 ,-0.983 ,学科特色
第二军医大学,放射学，核子医学与医学成像学,0.149 ,2.089 ,学科特色
第二军医大学,分析化学,0.130 ,-1.853 ,学科特色
第二军医大学,风湿病学,0.281 ,2.400 ,学科特色
第二军医大学,妇产科学,0.033 ,-1.819 ,学科特色
第二军医大学,高分子科学,0.024 ,2.352 ,学科特色
第二军医大学,公共，环境，职业健康,0.046 ,2.034 ,学科特色
第二军医大学,光学,0.013 ,2.879 ,学科特色
第二军医大学,海洋及淡水生物学,0.032 ,2.717 ,学科特色
第二军医大学,行为科学,0.049 ,2.552 ,学科特色
第二军医大学,核物理,0.007 ,-2.301 ,学科特色
第二军医大学,呼吸系统,0.197 ,2.043 ,学科特色
第二军医大学,护理学,0.081 ,2.379 ,学科特色
第二军医大学,化学，多学科,0.071 ,2.407 ,学科特色
第二军医大学,化学工程,0.005 ,3.228 ,学科特色
第二军医大学,环境工程,0.007 ,3.417 ,学科特色
第二军医大学,环境科学,0.011 ,2.413 ,学科特色
第二军医大学,急诊医学,0.076 ,0.013 ,学科特色
第二军医大学,计算机科学，跨学科应用,0.017 ,2.527 ,学科特色
第二军医大学,计算机科学，人工智能,0.004 ,-2.067 ,学科特色
第二军医大学,计算机科学，信息系统,0.008 ,3.146 ,学科特色
第二军医大学,寄生虫学,0.082 ,2.501 ,学科特色
第二军医大学,矫形技术,0.360 ,-1.081 ,学科特色
第二军医大学,教育科学,0.013 ,2.704 ,学科特色
第二军医大学,结晶学,0.010 ,-1.757 ,学科特色
第二军医大学,解剖学与形态学,0.121 ,-1.824 ,学科特色
第二军医大学,进化生物学,0.009 ,-2.286 ,学科特色
第二军医大学,精神病学,0.059 ,3.082 ,学科特色
第二军医大学,康复学,0.026 ,2.312 ,学科特色
第二军医大学,昆虫学,0.003 ,-1.875 ,学科特色
第二军医大学,老年病学与老年学,0.071 ,2.872 ,学科特色
第二军医大学,流体与等离子体物理,0.008 ,2.368 ,学科特色
第二军医大学,麻醉学,0.161 ,-1.560 ,学科特色
第二军医大学,泌尿学与肾脏学 ,0.310 ,-0.146 ,学科特色
第二军医大学,免疫学,0.228 ,-1.818 ,学科特色
第二军医大学,纳米科学与纳米技术,0.089 ,2.855 ,学科特色
第二军医大学,男科,0.569 ,-0.839 ,学科特色
第二军医大学,内分泌与代谢医学,0.147 ,2.238 ,学科特色
第二军医大学,内科医学,0.160 ,-2.260 ,学科特色
第二军医大学,能源与燃料,0.002 ,-2.189 ,学科特色
第二军医大学,凝聚态物理,0.015 ,3.123 ,学科特色
第二军医大学,农学,0.002 ,2.649 ,学科特色
第二军医大学,皮肤科,0.173 ,3.022 ,学科特色
第二军医大学,热带医学,0.105 ,2.366 ,学科特色
第二军医大学,神经病学,0.279 ,-0.571 ,学科特色
第二军医大学,神经科学,0.149 ,2.286 ,学科特色
第二军医大学,神经影像学,0.172 ,2.455 ,学科特色
第二军医大学,生理学,0.303 ,2.604 ,学科特色
第二军医大学,生态学,0.005 ,-2.161 ,学科特色
第二军医大学,生物材料科学,0.289 ,2.857 ,学科特色
第二军医大学,生物化学研究方法,0.122 ,-2.001 ,学科特色
第二军医大学,生物化学与分子生物学,0.233 ,2.189 ,学科特色
第二军医大学,生物技术和应用微生物学,0.111 ,2.476 ,学科特色
第二军医大学,生物物理学,0.257 ,2.208 ,学科特色
第二军医大学,生物学,0.097 ,2.164 ,学科特色
第二军医大学,生物医学工程,0.138 ,2.590 ,学科特色
第二军医大学,生殖生物学,0.061 ,-1.049 ,学科特色
第二军医大学,声学,0.019 ,2.558 ,学科特色
第二军医大学,食品科学与技术,0.015 ,-1.695 ,学科特色
第二军医大学,兽医学,0.018 ,3.439 ,学科特色
第二军医大学,数学的跨学科应用,0.004 ,-1.347 ,学科特色
第二军医大学,数学与计算生物学,0.049 ,2.181 ,学科特色
第二军医大学,陶瓷材料科学,0.022 ,2.495 ,学科特色
第二军医大学,听力学及言语语言病理学,0.015 ,-1.416 ,学科特色
第二军医大学,统计与概率,0.004 ,2.929 ,学科特色
第二军医大学,外科,0.307 ,-0.429 ,学科特色
第二军医大学,微生物学,0.115 ,2.609 ,学科特色
第二军医大学,无机化学与核化学,0.009 ,-1.145 ,学科特色
第二军医大学,物理，原子，分子，化学制品,0.010 ,-2.073 ,学科特色
第二军医大学,物理化学,0.018 ,2.820 ,学科特色
第二军医大学,细胞生物学,0.536 ,2.695 ,学科特色
第二军医大学,细胞与组织工程,0.388 ,3.175 ,学科特色
第二军医大学,小儿科学,0.009 ,-2.228 ,学科特色
第二军医大学,心理学,0.016 ,3.115 ,学科特色
第二军医大学,心脏和心血管系统,0.153 ,-1.951 ,学科特色
第二军医大学,血液学,0.148 ,2.188 ,学科特色
第二军医大学,牙科，口腔外科，口腔医学,0.017 ,-1.382 ,学科特色
第二军医大学,眼科学,0.030 ,-2.122 ,学科特色
第二军医大学,药理学及药剂学,0.326 ,-1.451 ,学科特色
第二军医大学,冶金与冶金工程,0.003 ,2.505 ,学科特色
第二军医大学,医学检验技术,0.284 ,-2.033 ,学科特色
第二军医大学,医学信息学,0.067 ,2.947 ,学科特色
第二军医大学,医学研究和实验,0.578 ,2.421 ,学科特色
第二军医大学,医药法律,0.018 ,-2.090 ,学科特色
第二军医大学,医药化学,0.464 ,-1.454 ,学科特色
第二军医大学,仪器及仪表学,0.005 ,2.229 ,学科特色
第二军医大学,移植学,0.101 ,2.134 ,学科特色
第二军医大学,遗传学与遗传,0.150 ,2.323 ,学科特色
第二军医大学,营养学与膳食学,0.059 ,2.288 ,学科特色
第二军医大学,应用化学,0.058 ,-1.689 ,学科特色
第二军医大学,应用物理,0.018 ,2.890 ,学科特色
第二军医大学,有机化学,0.110 ,-1.771 ,学科特色
第二军医大学,与其它学科有关的物理学,0.002 ,2.385 ,学科特色
第二军医大学,原子核科学与技术,0.011 ,-2.100 ,学科特色
第二军医大学,运动科学,0.026 ,-1.820 ,学科特色
第二军医大学,真菌学,0.567 ,3.521 ,学科特色
第二军医大学,植物学,0.102 ,-1.836 ,学科特色
第二军医大学,肿瘤学,0.650 ,2.431 ,学科特色
第二军医大学,重症医学,0.136 ,-2.003 ,学科特色
第二军医大学,周围性血管疾病学,0.192 ,-1.742 ,学科特色
第二军医大学,自动化及控制系统,0.002 ,-2.160 ,学科特色
第二军医大学,综合医学与补充医学,0.610 ,2.056 ,学科特色
第四军医大学,保健学与保健服务,0.029 ,-1.780 ,学科特色
第四军医大学,病毒学,0.126 ,-1.942 ,学科特色
第四军医大学,病理学,0.346 ,2.179 ,学科特色
第四军医大学,材料科学，多学科,0.022 ,2.705 ,学科特色
第四军医大学,材料科学，复合材料,0.033 ,3.247 ,学科特色
第四军医大学,材料科学，涂料与薄膜,0.011 ,-1.606 ,学科特色
第四军医大学,肠胃科学与肝病学,0.337 ,2.397 ,学科特色
第四军医大学,成像学与摄影工艺,0.031 ,2.905 ,学科特色
第四军医大学,传染病学,0.062 ,2.229 ,学科特色
第四军医大学,地球化学与地球物理,0.005 ,2.602 ,学科特色
第四军医大学,电化学,0.014 ,2.065 ,学科特色
第四军医大学,电机与电子工程,0.006 ,2.038 ,学科特色
第四军医大学,电信科学,0.004 ,-2.048 ,学科特色
第四军医大学,动物学,0.008 ,-2.241 ,学科特色
第四军医大学,毒理学,0.139 ,3.250 ,学科特色
第四军医大学,多学科科学,0.158 ,3.105 ,学科特色
第四军医大学,耳鼻喉科学,0.075 ,-1.102 ,学科特色
第四军医大学,发育生物学,0.111 ,-1.462 ,学科特色
第四军医大学,放射学，核子医学与医学成像学,0.151 ,2.415 ,学科特色
第四军医大学,分析化学,0.048 ,-1.551 ,学科特色
第四军医大学,风湿病学,0.176 ,2.915 ,学科特色
第四军医大学,妇产科学,0.035 ,-2.075 ,学科特色
第四军医大学,高分子科学,0.044 ,-1.745 ,学科特色
第四军医大学,工程，多学科,0.005 ,2.144 ,学科特色
第四军医大学,公共，环境，职业健康,0.024 ,-1.574 ,学科特色
第四军医大学,光学,0.022 ,-1.576 ,学科特色
第四军医大学,过敏,0.069 ,3.247 ,学科特色
第四军医大学,海洋及淡水生物学,0.007 ,2.684 ,学科特色
第四军医大学,行为科学,0.095 ,-1.744 ,学科特色
第四军医大学,核物理,0.003 ,2.000 ,学科特色
第四军医大学,呼吸系统,0.171 ,-1.345 ,学科特色
第四军医大学,护理学,0.023 ,3.399 ,学科特色
第四军医大学,化学，多学科,0.048 ,2.482 ,学科特色
第四军医大学,化学工程,0.005 ,-2.239 ,学科特色
第四军医大学,环境科学,0.008 ,2.769 ,学科特色
第四军医大学,急诊医学,0.027 ,-1.933 ,学科特色
第四军医大学,计算机科学，跨学科应用,0.013 ,2.385 ,学科特色
第四军医大学,计算机科学，人工智能,0.004 ,-2.160 ,学科特色
第四军医大学,计算机科学，软件工程,0.002 ,-2.275 ,学科特色
第四军医大学,计算机科学，信息系统,0.006 ,2.993 ,学科特色
第四军医大学,寄生虫学,0.036 ,3.041 ,学科特色
第四军医大学,矫形技术,0.119 ,-1.593 ,学科特色
第四军医大学,教育科学,0.009 ,2.609 ,学科特色
第四军医大学,结晶学,0.016 ,-2.228 ,学科特色
第四军医大学,解剖学与形态学,0.112 ,-2.098 ,学科特色
第四军医大学,进化生物学,0.009 ,-2.166 ,学科特色
第四军医大学,精神病学,0.079 ,2.480 ,学科特色
第四军医大学,康复学,0.026 ,2.103 ,学科特色
第四军医大学,老年病学与老年学,0.110 ,2.615 ,学科特色
第四军医大学,流体与等离子体物理,0.006 ,2.368 ,学科特色
第四军医大学,麻醉学,0.221 ,-1.723 ,学科特色
第四军医大学,泌尿学与肾脏学 ,0.052 ,-1.999 ,学科特色
第四军医大学,免疫学,0.206 ,2.274 ,学科特色
第四军医大学,纳米科学与纳米技术,0.072 ,2.953 ,学科特色
第四军医大学,男科,0.122 ,-2.241 ,学科特色
第四军医大学,内分泌与代谢医学,0.205 ,2.311 ,学科特色
第四军医大学,内科医学,0.137 ,2.920 ,学科特色
第四军医大学,能源与燃料,0.002 ,2.660 ,学科特色
第四军医大学,凝聚态物理,0.013 ,5.180 ,学科特色
第四军医大学,农业，多学科,0.008 ,-1.962 ,学科特色
第四军医大学,农业，乳制品及动物科学,0.003 ,3.279 ,学科特色
第四军医大学,皮肤科,0.275 ,-2.119 ,学科特色
第四军医大学,热带医学,0.024 ,2.109 ,学科特色
第四军医大学,神经病学,0.130 ,-1.841 ,学科特色
第四军医大学,神经科学,0.286 ,2.248 ,学科特色
第四军医大学,神经影像学,0.107 ,2.044 ,学科特色
第四军医大学,生理学,0.297 ,2.629 ,学科特色
第四军医大学,生态学,0.003 ,-2.079 ,学科特色
第四军医大学,生物材料科学,0.423 ,2.307 ,学科特色
第四军医大学,生物化学研究方法,0.061 ,-1.861 ,学科特色
第四军医大学,生物化学与分子生物学,0.212 ,2.155 ,学科特色
第四军医大学,生物技术和应用微生物学,0.116 ,-0.655 ,学科特色
第四军医大学,生物物理学,0.306 ,2.083 ,学科特色
第四军医大学,生物学,0.107 ,2.578 ,学科特色
第四军医大学,生物医学工程,0.318 ,2.028 ,学科特色
第四军医大学,生殖生物学,0.108 ,2.076 ,学科特色
第四军医大学,声学,0.069 ,-1.111 ,学科特色
第四军医大学,食品科学与技术,0.025 ,-1.763 ,学科特色
第四军医大学,兽医学,0.006 ,2.368 ,学科特色
第四军医大学,数学物理学,0.002 ,-2.155 ,学科特色
第四军医大学,数学与计算生物学,0.041 ,2.117 ,学科特色
第四军医大学,陶瓷材料科学,0.006 ,-2.209 ,学科特色
第四军医大学,听力学及言语语言病理学,0.015 ,-2.259 ,学科特色
第四军医大学,统计与概率,0.011 ,2.354 ,学科特色
第四军医大学,外科,0.142 ,-1.703 ,学科特色
第四军医大学,微生物学,0.052 ,2.408 ,学科特色
第四军医大学,无机化学与核化学,0.022 ,-2.135 ,学科特色
第四军医大学,物理，原子，分子，化学制品,0.001 ,2.269 ,学科特色
第四军医大学,物理化学,0.014 ,2.754 ,学科特色
第四军医大学,细胞生物学,0.514 ,2.496 ,学科特色
第四军医大学,细胞与组织工程,0.451 ,-0.910 ,学科特色
第四军医大学,小儿科学,0.019 ,-1.973 ,学科特色
第四军医大学,心理学,0.035 ,2.828 ,学科特色
第四军医大学,心脏和心血管系统,0.161 ,-1.712 ,学科特色
第四军医大学,血液学,0.094 ,-1.991 ,学科特色
第四军医大学,牙科，口腔外科，口腔医学,0.487 ,2.024 ,学科特色
第四军医大学,眼科学,0.091 ,-1.771 ,学科特色
第四军医大学,遥感技术,0.021 ,2.865 ,学科特色
第四军医大学,药理学及药剂学,0.243 ,-1.319 ,学科特色
第四军医大学,冶金与冶金工程,0.013 ,2.347 ,学科特色
第四军医大学,医学检验技术,0.135 ,2.652 ,学科特色
第四军医大学,医学信息学,0.055 ,2.446 ,学科特色
第四军医大学,医学研究和实验,0.527 ,2.288 ,学科特色
第四军医大学,医药法律,0.045 ,-1.820 ,学科特色
第四军医大学,医药化学,0.112 ,-1.474 ,学科特色
第四军医大学,仪器及仪表学,0.018 ,2.662 ,学科特色
第四军医大学,移植学,0.169 ,-1.881 ,学科特色
第四军医大学,遗传学与遗传,0.099 ,2.147 ,学科特色
第四军医大学,营养学与膳食学,0.054 ,2.189 ,学科特色
第四军医大学,应用化学,0.057 ,-1.883 ,学科特色
第四军医大学,应用数学,0.001 ,2.000 ,学科特色
第四军医大学,应用物理,0.016 ,2.408 ,学科特色
第四军医大学,有机化学,0.047 ,-1.880 ,学科特色
第四军医大学,与其它学科有关的物理学,0.002 ,-2.000 ,学科特色
第四军医大学,原子核科学与技术,0.004 ,-2.208 ,学科特色
第四军医大学,运动科学,0.030 ,-1.917 ,学科特色
第四军医大学,植物学,0.024 ,-2.025 ,学科特色
第四军医大学,肿瘤学,0.489 ,2.368 ,学科特色
第四军医大学,重症医学,0.123 ,-1.933 ,学科特色
第四军医大学,周围性血管疾病学,0.137 ,-0.101 ,学科特色
第四军医大学,综合医学与补充医学,0.299 ,-1.459 ,学科特色
电子科技大学,材料科学，表征与试验,0.170 ,2.450 ,学科特色
电子科技大学,材料科学，多学科,0.423 ,2.835 ,学科特色
电子科技大学,材料科学，纺织品,0.077 ,2.385 ,学科特色
电子科技大学,材料科学，复合材料,0.195 ,3.173 ,学科特色
电子科技大学,材料科学，涂料与薄膜,0.319 ,2.518 ,学科特色
电子科技大学,采矿与矿物加工工程,0.053 ,3.034 ,学科特色
电子科技大学,肠胃科学与肝病学,0.009 ,4.130 ,学科特色
电子科技大学,成像学与摄影工艺,1.005 ,2.863 ,学科特色
电子科技大学,传染病学,0.001 ,-2.301 ,学科特色
电子科技大学,船舶工程,0.032 ,2.778 ,学科特色
电子科技大学,地理与物理,0.139 ,2.857 ,学科特色
电子科技大学,地球化学与地球物理,0.236 ,2.828 ,学科特色
电子科技大学,地球科学，多学科,0.027 ,2.826 ,学科特色
电子科技大学,电化学,0.444 ,3.154 ,学科特色
电子科技大学,电机与电子工程,1.491 ,2.551 ,学科特色
电子科技大学,电信科学,2.002 ,2.739 ,学科特色
电子科技大学,动物学,0.014 ,2.798 ,学科特色
电子科技大学,毒理学,0.009 ,-1.278 ,学科特色
电子科技大学,多学科科学,0.290 ,2.594 ,学科特色
电子科技大学,放射学，核子医学与医学成像学,0.142 ,2.437 ,学科特色
电子科技大学,分析化学,0.170 ,2.923 ,学科特色
电子科技大学,高分子科学,0.136 ,2.271 ,学科特色
电子科技大学,工程，多学科,0.478 ,2.668 ,学科特色
电子科技大学,工业工程,0.465 ,2.785 ,学科特色
电子科技大学,公共，环境，职业健康,0.015 ,2.576 ,学科特色
电子科技大学,光谱学,0.114 ,4.033 ,学科特色
电子科技大学,光学,0.831 ,2.571 ,学科特色
电子科技大学,海洋及淡水生物学,0.017 ,2.342 ,学科特色
电子科技大学,海洋学,0.008 ,2.915 ,学科特色
电子科技大学,行为科学,0.110 ,2.664 ,学科特色
电子科技大学,航空航天科学,0.310 ,2.660 ,学科特色
电子科技大学,核物理,0.116 ,2.132 ,学科特色
